113;16:44:17.0000000
114;17:00:43.0000000
115;19:41:30.0000000
116;16:07:27.0000000
117;07:37:48.0000000
118;22:00:53.0000000
119;21:29:46.0000000
120;16:01:21.0000000
121;08:04:10.0000000
122;23:06:13.0000000
123;20:57:18.0000000
124;13:55:29.0000000
125;17:55:26.0000000
126;08:47:02.0000000
127;12:15:23.0000000
128;15:18:33.0000000
129;15:43:44.0000000
130;15:29:26.0000000
131;18:09:44.0000000
132;21:17:42.0000000
133;21:56:59.0000000
134;18:40:49.0000000
135;13:26:52.0000000
136;18:58:42.0000000
137;17:35:25.0000000
138;21:42:41.0000000
139;22:03:05.0000000
140;13:20:47.0000000
141;12:07:10.0000000
142;21:32:00.0000000
143;12:23:36.0000000
144;17:21:07.0000000
145;23:09:48.0000000
146;20:53:19.0000000
147;02:12:58.0000000
148;09:01:20.0000000
149;20:47:13.0000000
150;14:49:36.0000000
151;13:06:28.0000000
152;11:58:57.0000000
153;20:04:21.0000000
154;19:27:31.0000000
155;16:26:36.0000000
156;09:21:44.0000000
157;05:16:33.0000000
158;09:46:27.0000000
159;23:44:30.0000000
160;03:55:11.0000000
161;18:57:15.0000000
162;20:32:55.0000000
163;18:55:07.0000000
164;23:46:38.0000000
165;23:30:12.0000000
166;08:42:46.0000000
167;18:18:17.0000000
168;19:11:33.0000000
169;19:50:03.0000000
170;12:09:18.0000000
171;12:01:05.0000000
172;18:12:15.0000000
173;23:24:06.0000000
174;21:40:10.0000000
175;06:15:58.0000000
176;20:26:30.0000000
177;11:38:33.0000000
178;17:18:36.0000000
179;21:38:25.0000000
180;12:52:13.0000000
181;15:03:55.0000000
182;23:32:39.0000000
183;18:32:16.0000000
184;20:24:45.0000000
185;22:53:50.0000000
186;09:38:10.0000000
187;23:52:40.0000000
188;15:10:00.0000000
189;23:18:21.0000000
190;09:29:57.0000000
191;08:16:17.0000000
192;12:37:55.0000000
193;21:24:07.0000000
194;20:10:27.0000000
195;16:12:18.0000000
196;09:15:39.0000000
197;14:55:42.0000000
198;09:32:05.0000000
199;17:04:37.0000000
200;12:44:00.0000000
201;17:57:53.0000000
202;08:28:28.0000000
203;16:06:12.0000000
204;17:32:54.0000000
205;11:44:38.0000000
206;23:30:31.0000000
207;21:54:28.0000000
208;08:36:41.0000000
209;18:03:59.0000000
210;22:00:34.0000000
211;23:16:13.0000000
212;13:12:37.0000000
213;21:23:44.0000000
214;07:09:14.0000000
215;09:07:26.0000000
216;20:41:11.0000000
217;18:48:42.0000000
218;08:08:04.0000000
219;07:59:51.0000000
220;21:01:12.0000000
221;23:34:47.0000000
222;08:32:43.0000000
223;12:13:15.0000000
224;00:04:22.0000000
225;08:38:49.0000000
226;15:51:54.0000000
227;14:35:18.0000000
228;23:55:11.0000000
229;18:46:34.0000000
230;22:17:23.0000000
231;16:50:19.0000000
232;11:01:43.0000000
233;07:33:22.0000000
234;17:51:32.0000000
235;14:30:04.0000000
236;12:26:42.0000000
237;14:15:46.0000000
238;19:54:29.0000000
239;16:34:46.0000000
240;10:02:25.0000000
241;22:31:22.0000000
242;09:05:14.0000000
243;20:08:47.0000000
244;14:35:21.0000000
245;16:49:04.0000000
246;17:06:32.0000000
247;15:26:49.0000000
248;13:04:17.0000000
249;00:24:46.0000000
250;18:05:50.0000000
251;13:36:03.0000000
252;15:33:20.0000000
253;17:49:24.0000000
254;14:49:40.0000000
255;13:52:29.0000000
256;09:48:06.0000000
257;10:45:17.0000000
258;20:37:21.0000000
259;17:31:56.0000000
260;18:34:24.0000000
261;17:51:55.0000000
262;10:18:51.0000000
263;12:21:25.0000000
264;10:59:35.0000000
265;18:34:47.0000000
266;16:09:22.0000000
267;10:16:43.0000000
268;11:30:20.0000000
269;22:45:40.0000000
270;01:38:22.0000000
271;11:52:48.0000000
272;16:52:14.0000000
273;17:08:40.0000000
274;11:36:22.0000000
275;09:33:51.0000000
276;16:30:30.0000000
277;22:02:48.0000000
278;07:16:59.0000000
279;13:09:37.0000000
280;15:20:24.0000000
281;18:14:48.0000000
282;21:34:31.0000000
283;13:07:30.0000000
284;16:23:40.0000000
285;09:21:41.0000000
286;19:18:04.0000000
287;13:21:48.0000000
288;09:35:59.0000000
289;11:50:40.0000000
290;09:19:33.0000000
291;16:16:12.0000000
292;15:06:06.0000000
293;21:05:38.0000000
294;21:20:13.0000000
295;10:52:45.0000000
296;12:50:02.0000000
297;16:09:41.0000000
298;18:00:30.0000000
299;06:50:30.0000000
300;12:35:43.0000000
301;20:06:16.0000000
302;07:33:25.0000000
303;13:32:50.0000000
304;12:53:11.0000000
305;14:32:12.0000000
306;00:06:33.0000000
307;12:10:16.0000000
308;15:35:47.0000000
309;14:21:03.0000000
310;08:22:19.0000000
311;13:04:20.0000000
312;14:01:27.0000000
313;15:35:24.0000000
314;12:38:53.0000000
315;19:51:58.0000000
316;12:55:19.0000000
317;13:52:26.0000000
318;15:00:49.0000000
319;13:11:45.0000000
320;22:33:21.0000000
321;23:38:41.0000000
322;20:08:24.0000000
323;13:16:24.0000000
324;22:51:55.0000000
325;10:04:36.0000000
326;16:18:39.0000000
327;19:05:12.0000000
328;19:40:07.0000000
329;13:02:06.0000000
330;23:20:16.0000000
331;11:16:05.0000000
332;22:06:32.0000000
333;12:04:55.0000000
334;11:21:22.0000000
335;19:54:25.0000000
336;14:51:51.0000000
337;16:50:02.0000000
338;20:00:56.0000000
339;10:09:53.0000000
340;11:30:23.0000000
341;00:08:16.0000000
342;16:04:21.0000000
343;21:36:11.0000000
344;20:43:48.0000000
345;09:50:18.0000000
346;20:37:17.0000000
347;19:23:41.0000000
348;11:18:13.0000000
349;12:19:14.0000000
350;16:52:33.0000000
351;23:51:00.0000000
352;11:32:31.0000000
353;16:59:04.0000000
354;19:37:59.0000000
355;07:24:27.0000000
356;23:36:42.0000000
357;17:13:22.0000000
358;15:52:52.0000000
359;10:33:13.0000000
360;11:50:37.0000000
361;16:35:44.0000000
362;11:36:18.0000000
363;17:25:06.0000000
364;10:47:28.0000000
365;15:06:09.0000000
366;09:55:35.0000000
367;12:33:29.0000000
368;17:23:21.0000000
369;10:54:56.0000000
370;09:41:16.0000000
371;19:07:11.0000000
372;12:35:40.0000000
373;13:49:20.0000000
374;00:19:22.0000000
375;22:47:20.0000000
376;13:35:02.0000000
377;16:01:50.0000000
378;06:05:30.0000000
379;13:07:26.0000000
380;10:40:38.0000000
381;08:34:58.0000000
382;19:21:10.0000000
383;15:08:17.0000000
384;21:48:30.0000000
385;15:59:42.0000000
386;22:40:49.0000000
387;09:19:29.0000000
388;22:49:28.0000000
389;22:09:03.0000000
390;23:43:32.0000000
391;20:49:08.0000000
392;12:33:32.0000000
393;18:22:20.0000000
394;09:33:48.0000000
395;15:47:55.0000000
396;15:22:36.0000000
397;15:38:53.0000000
398;23:08:25.0000000
399;13:09:34.0000000
400;13:32:54.0000000
401;10:38:30.0000000
402;16:02:13.0000000
403;08:06:21.0000000
404;14:23:14.0000000
405;17:17:38.0000000
406;14:46:34.0000000
407;16:03:58.0000000
408;20:51:39.0000000
409;14:53:59.0000000
410;12:15:27.0000000
411;19:12:56.0000000
412;16:36:03.0000000
413;19:49:44.0000000
414;17:12:51.0000000
415;20:57:37.0000000
416;23:34:30.0000000
417;20:12:14.0000000
418;16:13:33.0000000
419;12:37:57.0000000
420;05:41:15.0000000
421;23:12:00.0000000
422;22:47:22.0000000
423;20:35:07.0000000
424;08:41:01.0000000
425;22:33:04.0000000
426;23:09:52.0000000
427;10:49:40.0000000
428;23:40:57.0000000
429;10:29:18.0000000
430;00:45:00.0000000
431;11:12:10.0000000
432;19:27:14.0000000
433;00:02:08.0000000
434;10:06:48.0000000
435;23:48:48.0000000
436;19:58:19.0000000
437;00:59:19.0000000
438;11:18:17.0000000
439;18:52:34.0000000
440;21:17:59.0000000
441;07:49:54.0000000
442;10:00:41.0000000
443;00:36:49.0000000
444;17:33:13.0000000
445;20:10:06.0000000
446;22:35:35.0000000
447;23:18:04.0000000
448;16:15:41.0000000
449;21:09:24.0000000
450;21:50:12.0000000
451;19:06:52.0000000
452;17:18:55.0000000
453;21:32:17.0000000
454;00:30:42.0000000
455;12:44:01.0000000
456;20:49:25.0000000
457;16:07:29.0000000
458;20:18:18.0000000
459;08:34:57.0000000
460;02:02:33.0000000
461;12:01:09.0000000
462;19:35:26.0000000
463;20:06:33.0000000
464;16:50:21.0000000
465;22:51:38.0000000
466;09:17:49.0000000
467;10:21:03.0000000
468;09:23:56.0000000
469;09:44:15.0000000
470;21:38:21.0000000
471;11:55:02.0000000
472;23:52:44.0000000
473;20:53:02.0000000
474;13:41:11.0000000
475;21:15:28.0000000
476;18:44:22.0000000
477;14:03:41.0000000
478;21:52:39.0000000
479;07:55:58.0000000
480;19:09:23.0000000
481;23:15:56.0000000
482;21:37:58.0000000
483;20:14:45.0000000
484;07:29:35.0000000
485;21:21:55.0000000
486;23:54:52.0000000
487;13:49:23.0000000
488;21:54:47.0000000
489;18:10:01.0000000
490;10:43:36.0000000
491;19:55:48.0000000
492;11:40:43.0000000
493;16:29:59.0000000
494;21:40:29.0000000
495;09:38:15.0000000
496;10:35:22.0000000
497;22:14:50.0000000
498;22:45:57.0000000
499;20:12:37.0000000
500;20:29:03.0000000
501;22:12:42.0000000
502;16:27:51.0000000
503;23:30:14.0000000
504;08:38:53.0000000
505;08:55:19.0000000
506;12:23:39.0000000
507;06:24:07.0000000
508;10:06:45.0000000
509;12:09:20.0000000
510;09:09:38.0000000
511;17:55:43.0000000
512;18:30:04.0000000
513;18:26:31.0000000
514;13:12:34.0000000
515;22:11:17.0000000
516;17:49:43.0000000
517;21:48:47.0000000
518;19:21:27.0000000
519;07:43:54.0000000
520;21:25:54.0000000
521;04:19:23.0000000
522;19:35:45.0000000
523;17:26:50.0000000
524;23:20:31.0000000
525;23:40:53.0000000
526;21:11:36.0000000
527;19:41:49.0000000
528;15:20:41.0000000
529;08:04:09.0000000
530;12:09:17.0000000
531;22:25:35.0000000
532;18:04:01.0000000
533;22:31:39.0000000
534;08:47:01.0000000
535;12:15:24.0000000
536;16:40:54.0000000
537;15:09:59.0000000
538;13:26:53.0000000
539;08:57:04.0000000
540;09:29:56.0000000
541;23:01:57.0000000
542;20:18:37.0000000
543;23:03:42.0000000
544;23:26:35.0000000
545;22:08:46.0000000
546;07:45:35.0000000
547;18:24:00.0000000
548;09:15:38.0000000
549;08:44:53.0000000
550;11:44:39.0000000
551;17:41:08.0000000
552;12:58:16.0000000
553;12:41:50.0000000
554;10:21:07.0000000
555;21:07:20.0000000
556;02:27:14.0000000
557;23:38:22.0000000
558;21:01:33.0000000
559;14:27:07.0000000
560;08:08:05.0000000
561;09:46:26.0000000
562;09:21:45.0000000
563;20:52:58.0000000
564;18:09:42.0000000
565;09:36:03.0000000
566;20:38:40.0000000
567;14:35:19.0000000
568;21:31:58.0000000
569;20:55:06.0000000
570;19:00:52.0000000
571;13:20:49.0000000
572;11:52:51.0000000
573;20:32:36.0000000
574;22:59:56.0000000
575;07:23:32.0000000
576;12:58:19.0000000
577;06:01:40.0000000
578;23:46:57.0000000
579;15:03:56.0000000
580;09:23:53.0000000
581;20:04:19.0000000
582;11:38:32.0000000
583;12:52:12.0000000
584;18:42:57.0000000
585;07:53:46.0000000
586;18:01:30.0000000
587;12:37:54.0000000
588;15:18:14.0000000
589;09:38:11.0000000
590;15:37:36.0000000
591;12:23:35.0000000
592;17:47:12.0000000
593;15:29:45.0000000
594;12:07:09.0000000
595;08:22:23.0000000
596;22:45:38.0000000
597;09:52:30.0000000
598;19:56:07.0000000
599;18:20:04.0000000
600;20:39:03.0000000
601;19:03:00.0000000
602;18:12:13.0000000
603;14:49:37.0000000
604;07:15:20.0000000
605;23:38:45.0000000
606;20:55:29.0000000
607;13:06:31.0000000
608;00:13:23.0000000
609;21:46:16.0000000
610;21:11:55.0000000
611;15:57:10.0000000
612;13:09:35.0000000
613;22:17:04.0000000
614;09:48:07.0000000
615;12:12:24.0000000
616;16:20:28.0000000
617;13:32:53.0000000
618;15:55:25.0000000
619;10:45:18.0000000
620;19:03:23.0000000
621;14:21:04.0000000
622;12:21:24.0000000
623;18:18:00.0000000
624;10:59:36.0000000
625;15:41:07.0000000
626;13:23:53.0000000
627;12:10:17.0000000
628;00:39:03.0000000
629;12:24:35.0000000
630;08:22:20.0000000
631;12:07:06.0000000
632;18:43:26.0000000
633;07:04:47.0000000
634;00:04:23.0000000
635;13:47:11.0000000
636;16:04:25.0000000
637;15:20:45.0000000
638;19:25:53.0000000
639;16:06:10.0000000
640;14:44:22.0000000
641;14:30:03.0000000
642;11:16:02.0000000
643;15:57:33.0000000
644;16:38:17.0000000
645;16:40:02.0000000
646;12:26:43.0000000
647;00:06:31.0000000
648;12:40:58.0000000
649;16:25:44.0000000
650;15:50:07.0000000
651;16:23:59.0000000
652;15:22:53.0000000
653;01:07:37.0000000
654;11:58:06.0000000
655;20:23:03.0000000
656;23:08:08.0000000
657;20:24:41.0000000
658;15:24:18.0000000
659;12:53:12.0000000
660;19:32:22.0000000
661;16:37:58.0000000
662;15:47:36.0000000
663;20:37:02.0000000
664;07:19:06.0000000
665;16:01:54.0000000
666;19:23:22.0000000
667;17:21:09.0000000
668;20:08:45.0000000
669;19:37:40.0000000
670;13:38:08.0000000
671;17:22:54.0000000
672;11:30:21.0000000
673;22:47:39.0000000
674;23:22:26.0000000
675;12:41:01.0000000
676;18:22:16.0000000
677;12:55:20.0000000
678;10:30:59.0000000
679;13:52:27.0000000
680;15:49:44.0000000
681;18:20:31.0000000
682;11:36:21.0000000
683;07:31:17.0000000
684;16:54:24.0000000
685;11:01:44.0000000
686;09:48:04.0000000
687;14:06:45.0000000
688;14:46:30.0000000
689;08:50:57.0000000
690;11:21:21.0000000
691;18:34:26.0000000
692;12:04:58.0000000
693;14:37:30.0000000
694;14:15:45.0000000
695;17:31:54.0000000
696;10:02:22.0000000
697;22:21:09.0000000
698;09:05:15.0000000
699;10:16:41.0000000
700;14:51:48.0000000
701;13:20:46.0000000
702;09:36:00.0000000
703;14:35:22.0000000
704;11:07:03.0000000
705;11:50:39.0000000
706;18:20:08.0000000
707;17:46:12.0000000
708;20:51:20.0000000
709;17:29:46.0000000
710;18:36:34.0000000
711;18:03:42.0000000
712;18:34:49.0000000
713;10:52:44.0000000
714;08:36:38.0000000
715;05:36:56.0000000
716;13:30:42.0000000
717;20:38:59.0000000
718;16:52:16.0000000
719;13:47:08.0000000
720;19:46:40.0000000
721;22:02:46.0000000
722;13:06:27.0000000
723;11:01:47.0000000
724;14:23:15.0000000
725;14:46:33.0000000
726;22:20:50.0000000
727;00:36:52.0000000
728;21:03:24.0000000
729;12:19:13.0000000
730;22:19:05.0000000
731;13:35:04.0000000
732;14:32:15.0000000
733;10:24:11.0000000
734;17:04:20.0000000
735;00:22:34.0000000
736;22:04:47.0000000
737;00:06:34.0000000
738;20:49:06.0000000
739;11:03:55.0000000
740;10:47:29.0000000
741;01:32:59.0000000
742;09:03:34.0000000
743;23:08:27.0000000
744;22:35:31.0000000
745;00:53:18.0000000
746;20:06:14.0000000
747;15:24:37.0000000
748;20:51:37.0000000
749;10:18:55.0000000
750;19:32:41.0000000
751;16:07:10.0000000
752;07:52:05.0000000
753;08:49:16.0000000
754;00:39:00.0000000
755;19:18:23.0000000
756;21:52:16.0000000
757;21:35:50.0000000
758;15:35:22.0000000
759;21:05:55.0000000
760;15:33:37.0000000
761;00:08:15.0000000
762;01:21:52.0000000
763;15:50:03.0000000
764;22:35:08.0000000
765;17:06:51.0000000
766;16:18:37.0000000
767;17:51:34.0000000
768;18:50:56.0000000
769;17:37:16.0000000
770;10:18:52.0000000
771;22:37:39.0000000
772;00:17:15.0000000
773;11:32:32.0000000
774;16:32:59.0000000
775;09:05:12.0000000
776;13:02:08.0000000
777;17:39:24.0000000
778;10:33:10.0000000
779;23:05:56.0000000
780;16:49:02.0000000
781;11:23:32.0000000
782;19:52:15.0000000
783;11:50:36.0000000
784;07:21:17.0000000
785;13:38:12.0000000
786;13:54:38.0000000
787;17:37:39.0000000
788;14:17:56.0000000
789;15:53:11.0000000
790;15:49:40.0000000
791;12:49:58.0000000
792;12:55:16.0000000
793;09:55:34.0000000
794;18:52:53.0000000
795;22:12:13.0000000
796;16:44:46.0000000
797;15:31:06.0000000
798;16:21:28.0000000
799;20:29:32.0000000
800;17:35:08.0000000
801;13:50:22.0000000
802;21:19:54.0000000
803;21:34:12.0000000
804;17:20:50.0000000
805;12:04:54.0000000
806;20:20:32.0000000
807;10:02:26.0000000
808;17:53:42.0000000
809;13:07:27.0000000
810;22:21:13.0000000
811;23:14:56.0000000
812;10:09:52.0000000
813;22:23:21.0000000
814;13:04:16.0000000
815;09:19:30.0000000
816;15:08:18.0000000
817;17:46:16.0000000
818;18:38:35.0000000
819;08:26:43.0000000
820;19:07:13.0000000
821;20:26:32.0000000
822;21:44:06.0000000
823;20:20:49.0000000
824;23:28:47.0000000
825;15:59:15.0000000
826;19:03:15.0000000
827;11:55:04.0000000
828;09:23:54.0000000
829;11:40:46.0000000
830;22:29:29.0000000
831;21:24:05.0000000
832;21:58:24.0000000
833;09:38:12.0000000
834;23:43:05.0000000
835;21:09:47.0000000
836;09:32:07.0000000
837;20:38:42.0000000
838;08:18:30.0000000
839;19:21:08.0000000
840;17:04:39.0000000
841;12:44:02.0000000
842;08:34:56.0000000
843;11:46:51.0000000
844;21:26:13.0000000
845;22:09:05.0000000
846;17:47:31.0000000
847;22:43:24.0000000
848;10:14:59.0000000
849;11:03:59.0000000
850;16:58:33.0000000
851;09:17:48.0000000
852;08:10:17.0000000
853;22:00:32.0000000
854;00:00:01.0000000
855;21:23:42.0000000
856;09:03:30.0000000
857;20:41:13.0000000
858;15:16:23.0000000
859;23:26:39.0000000
860;21:01:14.0000000
861;12:37:56.0000000
862;21:40:31.0000000
863;22:45:55.0000000
864;19:55:50.0000000
865;19:41:32.0000000
866;23:00:13.0000000
867;22:23:23.0000000
868;07:21:20.0000000
869;16:44:15.0000000
870;19:57:58.0000000
871;13:41:12.0000000
872;22:06:57.0000000
873;20:40:50.0000000
874;20:24:24.0000000
875;16:01:23.0000000
876;15:44:57.0000000
877;23:06:15.0000000
878;08:20:38.0000000
879;21:07:16.0000000
880;12:15:25.0000000
881;09:03:33.0000000
882;10:00:40.0000000
883;15:18:31.0000000
884;16:36:05.0000000
885;10:04:38.0000000
886;21:03:22.0000000
887;20:57:39.0000000
888;16:21:47.0000000
889;08:49:15.0000000
890;18:40:47.0000000
891;20:04:00.0000000
892;17:27:07.0000000
893;20:43:21.0000000
894;01:27:56.0000000
895;05:41:17.0000000
896;12:29:43.0000000
897;02:25:03.0000000
898;17:41:25.0000000
899;12:23:38.0000000
900;23:04:07.0000000
901;08:55:20.0000000
902;21:46:33.0000000
903;01:05:25.0000000
904;23:09:50.0000000
905;21:03:45.0000000
906;16:42:11.0000000
907;21:21:34.0000000
908;09:09:39.0000000
909;16:56:29.0000000
910;19:27:33.0000000
911;10:57:54.0000000
912;22:37:22.0000000
913;11:55:01.0000000
914;09:44:14.0000000
915;22:04:30.0000000
916;10:21:04.0000000
917;09:23:57.0000000
918;20:04:23.0000000
919;16:58:14.0000000
920;20:59:47.0000000
921;20:26:55.0000000
922;17:12:32.0000000
923;21:32:15.0000000
924;08:24:35.0000000
925;19:46:07.0000000
926;19:13:15.0000000
927;23:03:44.0000000
928;23:44:32.0000000
929;18:01:49.0000000
930;20:45:29.0000000
931;10:29:17.0000000
932;11:46:48.0000000
933;10:49:41.0000000
934;18:55:05.0000000
935;18:23:58.0000000
936;09:50:19.0000000
937;19:01:11.0000000
938;23:24:08.0000000
939;19:50:05.0000000
940;09:58:32.0000000
941;20:06:31.0000000
942;22:53:48.0000000
943;12:52:11.0000000
944;15:03:53.0000000
945;22:57:46.0000000
946;17:18:38.0000000
947;21:40:12.0000000
948;21:34:29.0000000
949;11:38:35.0000000
950;12:37:53.0000000
951;20:10:25.0000000
952;08:24:32.0000000
953;23:52:42.0000000
954;15:09:58.0000000
955;09:15:37.0000000
956;08:38:50.0000000
957;09:36:01.0000000
958;17:57:55.0000000
959;12:43:58.0000000
960;11:44:40.0000000
961;23:30:33.0000000
962;21:54:30.0000000
963;21:20:11.0000000
964;22:59:54.0000000
965;23:32:18.0000000
966;12:01:06.0000000
967;12:58:17.0000000
968;17:32:56.0000000
969;20:46:52.0000000
970;12:35:45.0000000
971;18:15:48.0000000
972;13:12:35.0000000
973;14:06:43.0000000
974;09:07:24.0000000
975;23:16:15.0000000
976;23:49:07.0000000
977;07:09:12.0000000
978;14:12:48.0000000
979;22:54:11.0000000
980;23:34:49.0000000
981;08:32:45.0000000
982;07:59:53.0000000
983;14:21:01.0000000
984;22:23:04.0000000
985;21:01:10.0000000
986;08:08:06.0000000
987;15:51:56.0000000
988;13:20:48.0000000
989;22:39:53.0000000
990;00:04:20.0000000
991;08:18:27.0000000
992;07:47:42.0000000
993;07:23:31.0000000
994;22:17:21.0000000
995;08:04:08.0000000
996;07:15:18.0000000
997;22:11:19.0000000
998;22:17:02.0000000
999;10:00:44.0000000
1000;17:55:24.0000000
1001;09:07:27.0000000
1002;19:09:04.0000000
1003;07:53:47.0000000
1004;22:31:20.0000000
1005;20:43:17.0000000
1006;15:29:24.0000000
1007;13:26:54.0000000
1008;21:17:40.0000000
1009;06:54:57.0000000
1010;12:13:14.0000000
1011;23:10:09.0000000
1012;19:35:43.0000000
1013;21:15:32.0000000
1014;12:27:32.0000000
1015;07:45:34.0000000
1016;12:07:08.0000000
1017;21:46:37.0000000
1018;21:42:39.0000000
1019;22:03:03.0000000
1020;08:02:00.0000000
1021;08:53:09.0000000
1022;14:49:38.0000000
1023;09:01:22.0000000
1024;14:41:25.0000000
1025;09:09:35.0000000
1026;18:54:46.0000000
1027;22:10:56.0000000
1028;20:47:15.0000000
1029;21:03:41.0000000
1030;08:14:11.0000000
1031;01:33:58.0000000
1032;14:27:06.0000000
1033;11:58:55.0000000
1034;12:29:40.0000000
1035;18:34:22.0000000
1036;18:57:17.0000000
1037;18:32:37.0000000
1038;22:14:54.0000000
1039;09:46:25.0000000
1040;12:21:27.0000000
1041;17:18:57.0000000
1042;20:49:23.0000000
1043;19:11:35.0000000
1044;18:34:45.0000000
1045;23:46:36.0000000
1046;18:18:19.0000000
1047;10:06:49.0000000
1048;10:15:02.0000000
1049;11:52:50.0000000
1050;11:44:37.0000000
1051;17:41:06.0000000
1052;22:19:01.0000000
1053;11:38:31.0000000
1054;17:09:01.0000000
1055;11:55:59.0000000
1056;14:06:46.0000000
1057;15:24:20.0000000
1058;18:14:50.0000000
1059;00:53:21.0000000
1060;13:07:28.0000000
1061;16:23:38.0000000
1062;16:54:43.0000000
1063;19:18:06.0000000
1064;18:29:08.0000000
1065;09:19:31.0000000
1066;10:33:08.0000000
1067;12:40:59.0000000
1068;21:48:28.0000000
1069;11:43:48.0000000
1070;13:21:46.0000000
1071;14:58:39.0000000
1072;01:38:21.0000000
1073;08:36:39.0000000
1074;16:11:28.0000000
1075;16:09:43.0000000
1076;11:58:07.0000000
1077;21:05:36.0000000
1078;12:50:00.0000000
1079;09:33:50.0000000
1080;14:23:12.0000000
1081;12:53:09.0000000
1082;12:12:25.0000000
1083;18:48:44.0000000
1084;13:09:36.0000000
1085;22:35:27.0000000
1086;16:11:51.0000000
1087;13:32:52.0000000
1088;07:53:44.0000000
1089;13:23:54.0000000
1090;15:37:34.0000000
1091;20:15:16.0000000
1092;15:35:49.0000000
1093;07:19:05.0000000
1094;09:05:13.0000000
1095;21:34:10.0000000
1096;21:50:27.0000000
1097;20:51:18.0000000
1098;15:35:26.0000000
1099;14:17:55.0000000
1100;15:15:06.0000000
1101;08:22:21.0000000
1102;12:24:36.0000000
1103;18:03:44.0000000
1104;13:38:09.0000000
1105;15:51:52.0000000
1106;13:52:28.0000000
1107;22:33:19.0000000
1108;12:55:17.0000000
1109;15:00:47.0000000
1110;18:46:36.0000000
1111;14:44:21.0000000
1112;20:08:26.0000000
1113;00:10:26.0000000
1114;07:31:16.0000000
1115;23:38:43.0000000
1116;12:38:51.0000000
1117;17:49:45.0000000
1118;09:48:05.0000000
1119;11:01:45.0000000
1120;20:22:44.0000000
1121;16:18:41.0000000
1122;19:40:09.0000000
1123;17:51:30.0000000
1124;18:50:52.0000000
1125;11:16:03.0000000
1126;19:54:27.0000000
1127;13:18:37.0000000
1128;14:37:31.0000000
1129;14:15:44.0000000
1130;17:37:12.0000000
1131;09:05:16.0000000
1132;12:04:57.0000000
1133;16:34:48.0000000
1134;18:49:07.0000000
1135;10:02:23.0000000
1136;11:21:20.0000000
1137;17:35:27.0000000
1138;13:20:45.0000000
1139;20:53:17.0000000
1140;16:49:06.0000000
1141;11:07:02.0000000
1142;20:00:58.0000000
1143;17:06:34.0000000
1144;13:04:19.0000000
1145;14:51:49.0000000
1146;00:24:44.0000000
1147;14:01:26.0000000
1148;12:38:54.0000000
1149;15:33:18.0000000
1150;16:26:09.0000000
1151;09:26:59.0000000
1152;12:21:23.0000000
1153;16:07:12.0000000
